                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    785,                 3.6334,                 1.7872,                 2.5036,                0.82175,                0.84288,                0.91126,                0.47467,                 3.5603,                 1.6606,                 2.6223,             3.9172e-05,             3.9172e-05,             3.9172e-05
                    786,                 3.8686,                 1.7308,                 2.3489,                0.82175,                0.84288,                0.91126,                0.47467,                 3.5603,                 1.6606,                 2.6223,             3.8999e-05,             3.8999e-05,             3.8999e-05
                    787,                 3.7313,                 1.8356,                 2.3947,                0.82175,                0.84288,                0.91126,                0.47467,                 3.5603,                 1.6606,                 2.6223,             3.8825e-05,             3.8825e-05,             3.8825e-05
                    788,                 3.7148,                 1.8667,                 2.5746,                0.81906,                0.84561,                0.90678,                0.46847,                 3.6237,                  1.649,                 2.6158,             3.8652e-05,             3.8652e-05,             3.8652e-05
                    789,                 3.6636,                 1.7358,                 2.4572,                0.81906,                0.84561,                0.90678,                0.46847,                 3.6237,                  1.649,                 2.6158,             3.8479e-05,             3.8479e-05,             3.8479e-05
                    790,                 3.7086,                 1.7518,                 2.5116,                0.81906,                0.84561,                0.90678,                0.46847,                 3.6237,                  1.649,                 2.6158,             3.8306e-05,             3.8306e-05,             3.8306e-05
                    791,                 3.6229,                 1.9982,                 2.7541,                0.81906,                0.84561,                0.90678,                0.46847,                 3.6237,                  1.649,                 2.6158,             3.8132e-05,             3.8132e-05,             3.8132e-05
                    792,                 3.8816,                 1.7766,                 2.3143,                0.82414,                0.83026,                0.90562,                0.46819,                 3.6217,                 1.6588,                 2.6127,             3.7959e-05,             3.7959e-05,             3.7959e-05
                    793,                 3.5302,                 1.8359,                 2.6028,                0.82414,                0.83026,                0.90562,                0.46819,                 3.6217,                 1.6588,                 2.6127,             3.7786e-05,             3.7786e-05,             3.7786e-05
                    794,                 3.6081,                 1.7643,                 2.4947,                0.82414,                0.83026,                0.90562,                0.46819,                 3.6217,                 1.6588,                 2.6127,             3.7613e-05,             3.7613e-05,             3.7613e-05
                    795,                 3.7391,                 1.7287,                 2.4748,                0.82414,                0.83026,                0.90562,                0.46819,                 3.6217,                 1.6588,                 2.6127,             3.7439e-05,             3.7439e-05,             3.7439e-05
                    796,                 3.7109,                 1.7699,                 2.4835,                0.81951,                0.84423,                0.90939,                0.47378,                 3.5712,                 1.6337,                 2.6079,             3.7266e-05,             3.7266e-05,             3.7266e-05
                    797,                 3.7378,                 2.3556,                 3.2206,                0.81951,                0.84423,                0.90939,                0.47378,                 3.5712,                 1.6337,                 2.6079,             3.7093e-05,             3.7093e-05,             3.7093e-05
                    798,                 3.6917,                 1.9173,                 2.6582,                0.81951,                0.84423,                0.90939,                0.47378,                 3.5712,                 1.6337,                 2.6079,              3.692e-05,              3.692e-05,              3.692e-05
                    799,                 3.6078,                 1.8982,                  2.626,                0.81951,                0.84423,                0.90939,                0.47378,                 3.5712,                 1.6337,                 2.6079,             3.6746e-05,             3.6746e-05,             3.6746e-05
                    800,                 3.6335,                 1.7947,                  2.589,                0.81682,                 0.8623,                0.91568,                0.47977,                 3.5507,                 1.6196,                 2.6038,             3.6573e-05,             3.6573e-05,             3.6573e-05
                    801,                 3.6522,                 1.7328,                 2.5766,                0.81682,                 0.8623,                0.91568,                0.47977,                 3.5507,                 1.6196,                 2.6038,               3.64e-05,               3.64e-05,               3.64e-05
                    802,                 3.6919,                 1.7601,                 2.5406,                0.81682,                 0.8623,                0.91568,                0.47977,                 3.5507,                 1.6196,                 2.6038,             3.6227e-05,             3.6227e-05,             3.6227e-05
                    803,                 3.6242,                 1.9217,                 2.8064,                0.81682,                 0.8623,                0.91568,                0.47977,                 3.5507,                 1.6196,                 2.6038,             3.6053e-05,             3.6053e-05,             3.6053e-05
                    804,                 3.6534,                 1.8387,                 2.6045,                0.80986,                0.84775,                0.90498,                0.46769,                 3.6084,                 1.6472,                 2.6113,              3.588e-05,              3.588e-05,              3.588e-05
                    805,                 3.5709,                 1.7329,                 2.4444,                0.80986,                0.84775,                0.90498,                0.46769,                 3.6084,                 1.6472,                 2.6113,             3.5707e-05,             3.5707e-05,             3.5707e-05
                    806,                 3.6838,                  1.783,                 2.5186,                0.80986,                0.84775,                0.90498,                0.46769,                 3.6084,                 1.6472,                 2.6113,             3.5534e-05,             3.5534e-05,             3.5534e-05
                    807,                 3.7025,                 1.7349,                 2.4547,                0.80986,                0.84775,                0.90498,                0.46769,                 3.6084,                 1.6472,                 2.6113,              3.536e-05,              3.536e-05,              3.536e-05
                    808,                 3.5725,                 1.9375,                 2.7382,                0.81318,                0.83667,                0.90777,                0.46675,                 3.6365,                 1.6499,                 2.6143,             3.5187e-05,             3.5187e-05,             3.5187e-05
                    809,                 3.7506,                  1.707,                 2.3603,                0.81318,                0.83667,                0.90777,                0.46675,                 3.6365,                 1.6499,                 2.6143,             3.5014e-05,             3.5014e-05,             3.5014e-05
                    810,                 3.8112,                 1.9462,                 2.5599,                0.81318,                0.83667,                0.90777,                0.46675,                 3.6365,                 1.6499,                 2.6143,             3.4841e-05,             3.4841e-05,             3.4841e-05
                    811,                 3.7157,                 1.8969,                  2.683,                0.81318,                0.83667,                0.90777,                0.46675,                 3.6365,                 1.6499,                 2.6143,             3.4667e-05,             3.4667e-05,             3.4667e-05
                    812,                 3.6237,                 1.8025,                 2.5637,                0.81111,                0.83118,                0.90303,                0.46831,                 3.6138,                 1.6537,                 2.6075,             3.4494e-05,             3.4494e-05,             3.4494e-05
                    813,                 3.6681,                 1.8248,                  2.497,                0.81111,                0.83118,                0.90303,                0.46831,                 3.6138,                 1.6537,                 2.6075,             3.4321e-05,             3.4321e-05,             3.4321e-05
                    814,                 3.7438,                 1.7061,                 2.3953,                0.81111,                0.83118,                0.90303,                0.46831,                 3.6138,                 1.6537,                 2.6075,             3.4148e-05,             3.4148e-05,             3.4148e-05
                    815,                 3.8119,                 1.8492,                 2.4269,                0.81111,                0.83118,                0.90303,                0.46831,                 3.6138,                 1.6537,                 2.6075,             3.3975e-05,             3.3975e-05,             3.3975e-05
                    816,                 3.5915,                 1.9062,                 2.7521,                0.81415,                0.83706,                0.91119,                0.47455,                 3.5567,                 1.6606,                 2.6094,             3.3801e-05,             3.3801e-05,             3.3801e-05
                    817,                 3.6674,                 1.9135,                 2.6902,                0.81415,                0.83706,                0.91119,                0.47455,                 3.5567,                 1.6606,                 2.6094,             3.3628e-05,             3.3628e-05,             3.3628e-05
                    818,                  3.619,                 1.6891,                 2.5011,                0.81415,                0.83706,                0.91119,                0.47455,                 3.5567,                 1.6606,                 2.6094,             3.3455e-05,             3.3455e-05,             3.3455e-05
                    819,                 3.6219,                 1.6681,                 2.4895,                0.81415,                0.83706,                0.91119,                0.47455,                 3.5567,                 1.6606,                 2.6094,             3.3282e-05,             3.3282e-05,             3.3282e-05
                    820,                 3.5399,                 1.7718,                 2.5769,                0.81034,                0.84018,                0.90948,                0.47387,                 3.5535,                 1.6716,                 2.6169,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    821,                 3.7302,                 1.6675,                 2.4186,                0.81034,                0.84018,                0.90948,                0.47387,                 3.5535,                 1.6716,                 2.6169,             3.2935e-05,             3.2935e-05,             3.2935e-05
                    822,                 3.6886,                 1.6989,                 2.3698,                0.81034,                0.84018,                0.90948,                0.47387,                 3.5535,                 1.6716,                 2.6169,             3.2762e-05,             3.2762e-05,             3.2762e-05
                    823,                 3.5498,                 1.6602,                 2.4151,                0.81034,                0.84018,                0.90948,                0.47387,                 3.5535,                 1.6716,                 2.6169,             3.2589e-05,             3.2589e-05,             3.2589e-05
                    824,                 3.5957,                 1.7571,                 2.5542,                0.81283,                0.84546,                0.91311,                0.47603,                 3.5363,                 1.6678,                 2.6145,             3.2415e-05,             3.2415e-05,             3.2415e-05
                    825,                 3.5415,                 1.8433,                  2.762,                0.81283,                0.84546,                0.91311,                0.47603,                 3.5363,                 1.6678,                 2.6145,             3.2242e-05,             3.2242e-05,             3.2242e-05
                    826,                  3.565,                 1.7785,                 2.6162,                0.81283,                0.84546,                0.91311,                0.47603,                 3.5363,                 1.6678,                 2.6145,             3.2069e-05,             3.2069e-05,             3.2069e-05
                    827,                 3.6367,                 1.9226,                 2.6679,                0.81283,                0.84546,                0.91311,                0.47603,                 3.5363,                 1.6678,                 2.6145,             3.1896e-05,             3.1896e-05,             3.1896e-05
                    828,                 3.4382,                 1.6973,                 2.5186,                0.81228,                0.84621,                0.91419,                0.47821,                 3.5286,                 1.6601,                 2.6047,             3.1722e-05,             3.1722e-05,             3.1722e-05
                    829,                 3.6512,                 1.7974,                 2.6125,                0.81228,                0.84621,                0.91419,                0.47821,                 3.5286,                 1.6601,                 2.6047,             3.1549e-05,             3.1549e-05,             3.1549e-05
                    830,                 3.7975,                 1.8156,                 2.4535,                0.81228,                0.84621,                0.91419,                0.47821,                 3.5286,                 1.6601,                 2.6047,             3.1376e-05,             3.1376e-05,             3.1376e-05
                    831,                  3.787,                 1.7254,                 2.3566,                0.81228,                0.84621,                0.91419,                0.47821,                 3.5286,                 1.6601,                 2.6047,             3.1203e-05,             3.1203e-05,             3.1203e-05
                    832,                 3.5596,                 1.7733,                  2.563,                0.81657,                0.83319,                0.90989,                0.47736,                 3.5394,                 1.6493,                 2.6001,             3.1029e-05,             3.1029e-05,             3.1029e-05
                    833,                 3.5833,                 1.9232,                 2.7112,                0.81657,                0.83319,                0.90989,                0.47736,                 3.5394,                 1.6493,                 2.6001,             3.0856e-05,             3.0856e-05,             3.0856e-05
                    834,                 3.6366,                 1.7935,                 2.5683,                0.81657,                0.83319,                0.90989,                0.47736,                 3.5394,                 1.6493,                 2.6001,             3.0683e-05,             3.0683e-05,             3.0683e-05
                    835,                 3.6946,                  1.734,                 2.5839,                0.81657,                0.83319,                0.90989,                0.47736,                 3.5394,                 1.6493,                 2.6001,              3.051e-05,              3.051e-05,              3.051e-05
                    836,                 3.6635,                 1.9269,                  2.786,                0.81157,                0.83474,                0.90859,                 0.4744,                  3.565,                 1.6403,                 2.5971,             3.0336e-05,             3.0336e-05,             3.0336e-05
                    837,                 3.6435,                 1.7604,                   2.49,                0.81157,                0.83474,                0.90859,                 0.4744,                  3.565,                 1.6403,                 2.5971,             3.0163e-05,             3.0163e-05,             3.0163e-05
                    838,                 3.9864,                 1.8583,                 2.3488,                0.81157,                0.83474,                0.90859,                 0.4744,                  3.565,                 1.6403,                 2.5971,              2.999e-05,              2.999e-05,              2.999e-05
                    839,                 3.7852,                 2.1189,                 2.6407,                0.81157,                0.83474,                0.90859,                 0.4744,                  3.565,                 1.6403,                 2.5971,             2.9817e-05,             2.9817e-05,             2.9817e-05
                    840,                 3.6128,                 1.8411,                 2.6263,                0.81705,                0.83307,                0.91306,                 0.4741,                 3.5849,                 1.6307,                 2.5968,             2.9643e-05,             2.9643e-05,             2.9643e-05
                    841,                 3.8274,                 1.7264,                 2.3642,                0.81705,                0.83307,                0.91306,                 0.4741,                 3.5849,                 1.6307,                 2.5968,              2.947e-05,              2.947e-05,              2.947e-05
                    842,                 3.6071,                 1.7245,                 2.4948,                0.81705,                0.83307,                0.91306,                 0.4741,                 3.5849,                 1.6307,                 2.5968,             2.9297e-05,             2.9297e-05,             2.9297e-05
                    843,                 3.6829,                 1.8156,                 2.4931,                0.81705,                0.83307,                0.91306,                 0.4741,                 3.5849,                 1.6307,                 2.5968,             2.9124e-05,             2.9124e-05,             2.9124e-05
                    844,                 3.6149,                 1.7669,                 2.5586,                0.82383,                0.84036,                0.91755,                0.47893,                 3.5575,                 1.6179,                  2.597,              2.895e-05,              2.895e-05,              2.895e-05
                    845,                 3.5332,                 1.7889,                 2.6277,                0.82383,                0.84036,                0.91755,                0.47893,                 3.5575,                 1.6179,                  2.597,             2.8777e-05,             2.8777e-05,             2.8777e-05
                    846,                 3.5571,                  1.831,                 2.6475,                0.82383,                0.84036,                0.91755,                0.47893,                 3.5575,                 1.6179,                  2.597,             2.8604e-05,             2.8604e-05,             2.8604e-05
                    847,                 3.5688,                 1.9299,                 2.8149,                0.82383,                0.84036,                0.91755,                0.47893,                 3.5575,                 1.6179,                  2.597,             2.8431e-05,             2.8431e-05,             2.8431e-05
                    848,                 3.5869,                 1.7446,                 2.5033,                0.82532,                0.87082,                 0.9277,                0.48779,                  3.501,                 1.6018,                 2.5965,             2.8257e-05,             2.8257e-05,             2.8257e-05
                    849,                 3.5876,                 1.8928,                 2.6721,                0.82532,                0.87082,                 0.9277,                0.48779,                  3.501,                 1.6018,                 2.5965,             2.8084e-05,             2.8084e-05,             2.8084e-05
                    850,                 3.6905,                 1.7054,                  2.404,                0.82532,                0.87082,                 0.9277,                0.48779,                  3.501,                 1.6018,                 2.5965,             2.7911e-05,             2.7911e-05,             2.7911e-05
                    851,                 3.7689,                 1.7457,                 2.3859,                0.82532,                0.87082,                 0.9277,                0.48779,                  3.501,                 1.6018,                 2.5965,             2.7738e-05,             2.7738e-05,             2.7738e-05
                    852,                 3.6378,                 1.9656,                 2.7661,                0.83108,                0.87457,                0.92978,                0.48942,                 3.4917,                 1.5952,                 2.5993,             2.7564e-05,             2.7564e-05,             2.7564e-05
                    853,                 3.6699,                 1.7642,                 2.4357,                0.83108,                0.87457,                0.92978,                0.48942,                 3.4917,                 1.5952,                 2.5993,             2.7391e-05,             2.7391e-05,             2.7391e-05
                    854,                 3.5681,                 1.7962,                 2.5782,                0.83108,                0.87457,                0.92978,                0.48942,                 3.4917,                 1.5952,                 2.5993,             2.7218e-05,             2.7218e-05,             2.7218e-05
                    855,                 3.5834,                 1.7394,                 2.6532,                0.83108,                0.87457,                0.92978,                0.48942,                 3.4917,                 1.5952,                 2.5993,             2.7045e-05,             2.7045e-05,             2.7045e-05
                    856,                  3.688,                 1.7369,                 2.4774,                0.83165,                 0.8737,                0.93201,                0.49229,                 3.4993,                 1.5744,                 2.5971,             2.6871e-05,             2.6871e-05,             2.6871e-05
                    857,                 3.6156,                 1.7604,                 2.4689,                0.83165,                 0.8737,                0.93201,                0.49229,                 3.4993,                 1.5744,                 2.5971,             2.6698e-05,             2.6698e-05,             2.6698e-05
                    858,                 3.5273,                 1.8584,                 2.7473,                0.83165,                 0.8737,                0.93201,                0.49229,                 3.4993,                 1.5744,                 2.5971,             2.6525e-05,             2.6525e-05,             2.6525e-05
                    859,                 3.6032,                 1.7019,                 2.5189,                0.83165,                 0.8737,                0.93201,                0.49229,                 3.4993,                 1.5744,                 2.5971,             2.6352e-05,             2.6352e-05,             2.6352e-05
                    860,                 3.7254,                 1.8996,                 2.6536,                 0.8308,                0.86766,                0.92653,                0.48771,                 3.5443,                  1.563,                 2.5929,             2.6178e-05,             2.6178e-05,             2.6178e-05
                    861,                 3.7496,                 1.8882,                 2.5615,                 0.8308,                0.86766,                0.92653,                0.48771,                 3.5443,                  1.563,                 2.5929,             2.6005e-05,             2.6005e-05,             2.6005e-05
                    862,                 3.7552,                 1.8023,                 2.3953,                 0.8308,                0.86766,                0.92653,                0.48771,                 3.5443,                  1.563,                 2.5929,             2.5832e-05,             2.5832e-05,             2.5832e-05
                    863,                 3.6166,                 1.9502,                 2.8932,                 0.8308,                0.86766,                0.92653,                0.48771,                 3.5443,                  1.563,                 2.5929,             2.5659e-05,             2.5659e-05,             2.5659e-05
                    864,                 3.6478,                  1.758,                 2.4846,                0.82337,                0.86514,                0.92527,                  0.483,                  3.582,                 1.5719,                 2.5944,             2.5485e-05,             2.5485e-05,             2.5485e-05
                    865,                 3.9321,                 1.8896,                 2.3842,                0.82337,                0.86514,                0.92527,                  0.483,                  3.582,                 1.5719,                 2.5944,             2.5312e-05,             2.5312e-05,             2.5312e-05
                    866,                 3.7288,                 1.6885,                 2.3774,                0.82337,                0.86514,                0.92527,                  0.483,                  3.582,                 1.5719,                 2.5944,             2.5139e-05,             2.5139e-05,             2.5139e-05
                    867,                  3.604,                  1.738,                 2.5398,                0.82337,                0.86514,                0.92527,                  0.483,                  3.582,                 1.5719,                 2.5944,             2.4966e-05,             2.4966e-05,             2.4966e-05
                    868,                   3.68,                 1.6643,                  2.393,                0.82498,                0.86535,                0.92539,                0.48521,                 3.5622,                 1.5683,                 2.5909,             2.4792e-05,             2.4792e-05,             2.4792e-05
                    869,                 3.5651,                 1.6679,                 2.4276,                0.82498,                0.86535,                0.92539,                0.48521,                 3.5622,                 1.5683,                 2.5909,             2.4619e-05,             2.4619e-05,             2.4619e-05
                    870,                 3.6072,                 1.7636,                 2.6633,                0.82498,                0.86535,                0.92539,                0.48521,                 3.5622,                 1.5683,                 2.5909,             2.4446e-05,             2.4446e-05,             2.4446e-05
                    871,                 3.5888,                 1.7633,                 2.5931,                0.82498,                0.86535,                0.92539,                0.48521,                 3.5622,                 1.5683,                 2.5909,             2.4273e-05,             2.4273e-05,             2.4273e-05
                    872,                 3.6648,                 1.7864,                 2.5465,                0.82872,                0.86052,                 0.9282,                0.49279,                 3.4972,                  1.568,                  2.588,             2.4099e-05,             2.4099e-05,             2.4099e-05
                    873,                 3.6817,                 1.6785,                 2.4721,                0.82872,                0.86052,                 0.9282,                0.49279,                 3.4972,                  1.568,                  2.588,             2.3926e-05,             2.3926e-05,             2.3926e-05
                    874,                 3.7013,                 1.7628,                 2.4052,                0.82872,                0.86052,                 0.9282,                0.49279,                 3.4972,                  1.568,                  2.588,             2.3753e-05,             2.3753e-05,             2.3753e-05
                    875,                 3.7019,                  1.736,                 2.4676,                0.82872,                0.86052,                 0.9282,                0.49279,                 3.4972,                  1.568,                  2.588,              2.358e-05,              2.358e-05,              2.358e-05
                    876,                 3.5384,                   1.75,                 2.5781,                0.82955,                0.86227,                0.92843,                 0.4932,                 3.4746,                 1.5687,                 2.5903,             2.3406e-05,             2.3406e-05,             2.3406e-05
                    877,                 3.6404,                 1.9658,                 2.7914,                0.82955,                0.86227,                0.92843,                 0.4932,                 3.4746,                 1.5687,                 2.5903,             2.3233e-05,             2.3233e-05,             2.3233e-05
                    878,                 3.6982,                 1.8285,                 2.5104,                0.82955,                0.86227,                0.92843,                 0.4932,                 3.4746,                 1.5687,                 2.5903,              2.306e-05,              2.306e-05,              2.306e-05
                    879,                 3.5792,                 1.8261,                 2.6707,                0.82955,                0.86227,                0.92843,                 0.4932,                 3.4746,                 1.5687,                 2.5903,             2.2887e-05,             2.2887e-05,             2.2887e-05
                    880,                 3.7134,                 1.7168,                 2.4271,                 0.8292,                0.86441,                0.92733,                0.49368,                 3.4804,                  1.574,                 2.5877,             2.2713e-05,             2.2713e-05,             2.2713e-05
                    881,                 3.7462,                 1.8234,                 2.4619,                 0.8292,                0.86441,                0.92733,                0.49368,                 3.4804,                  1.574,                 2.5877,              2.254e-05,              2.254e-05,              2.254e-05
                    882,                   3.47,                  1.753,                 2.5555,                 0.8292,                0.86441,                0.92733,                0.49368,                 3.4804,                  1.574,                 2.5877,             2.2367e-05,             2.2367e-05,             2.2367e-05
                    883,                 3.6003,                 1.8055,                  2.596,                 0.8292,                0.86441,                0.92733,                0.49368,                 3.4804,                  1.574,                 2.5877,             2.2193e-05,             2.2193e-05,             2.2193e-05
                    884,                  3.577,                 1.7095,                 2.5247,                0.82189,                0.86555,                0.92409,                0.49011,                 3.4935,                 1.5801,                 2.5839,              2.202e-05,              2.202e-05,              2.202e-05
                    885,                 3.6357,                 1.6544,                 2.4964,                0.82189,                0.86555,                0.92409,                0.49011,                 3.4935,                 1.5801,                 2.5839,             2.1847e-05,             2.1847e-05,             2.1847e-05
                    886,                 3.7992,                 1.8353,                 2.4129,                0.82189,                0.86555,                0.92409,                0.49011,                 3.4935,                 1.5801,                 2.5839,             2.1674e-05,             2.1674e-05,             2.1674e-05
                    887,                 3.6045,                 1.7823,                 2.4698,                0.82189,                0.86555,                0.92409,                0.49011,                 3.4935,                 1.5801,                 2.5839,               2.15e-05,               2.15e-05,               2.15e-05
                    888,                 3.5582,                 1.7975,                 2.6128,                0.81698,                0.85514,                0.91926,                 0.4857,                 3.5253,                 1.5769,                 2.5841,             2.1327e-05,             2.1327e-05,             2.1327e-05
                    889,                 3.6504,                 1.6836,                 2.5063,                0.81698,                0.85514,                0.91926,                 0.4857,                 3.5253,                 1.5769,                 2.5841,             2.1154e-05,             2.1154e-05,             2.1154e-05
                    890,                 3.5957,                 1.5974,                 2.4531,                0.81698,                0.85514,                0.91926,                 0.4857,                 3.5253,                 1.5769,                 2.5841,             2.0981e-05,             2.0981e-05,             2.0981e-05
                    891,                 3.5665,                 1.9393,                 2.7559,                0.81698,                0.85514,                0.91926,                 0.4857,                 3.5253,                 1.5769,                 2.5841,             2.0807e-05,             2.0807e-05,             2.0807e-05
                    892,                 3.5678,                  1.971,                 2.7732,                0.81543,                0.85612,                0.91689,                0.48591,                 3.5366,                 1.5738,                 2.5834,             2.0634e-05,             2.0634e-05,             2.0634e-05
                    893,                 3.6777,                 1.8433,                 2.5598,                0.81543,                0.85612,                0.91689,                0.48591,                 3.5366,                 1.5738,                 2.5834,             2.0461e-05,             2.0461e-05,             2.0461e-05
                    894,                 3.6025,                 1.6562,                 2.4395,                0.81543,                0.85612,                0.91689,                0.48591,                 3.5366,                 1.5738,                 2.5834,             2.0288e-05,             2.0288e-05,             2.0288e-05
                    895,                 3.6415,                 1.8317,                 2.5484,                0.81543,                0.85612,                0.91689,                0.48591,                 3.5366,                 1.5738,                 2.5834,             2.0114e-05,             2.0114e-05,             2.0114e-05
                    896,                 3.6669,                 1.8135,                 2.5436,                0.82064,                 0.8569,                0.92022,                0.48764,                 3.5317,                 1.5692,                 2.5828,             1.9941e-05,             1.9941e-05,             1.9941e-05
                    897,                 3.6176,                 1.6199,                 2.4118,                0.82064,                 0.8569,                0.92022,                0.48764,                 3.5317,                 1.5692,                 2.5828,             1.9768e-05,             1.9768e-05,             1.9768e-05
                    898,                 3.5936,                 1.6852,                 2.4702,                0.82064,                 0.8569,                0.92022,                0.48764,                 3.5317,                 1.5692,                 2.5828,             1.9595e-05,             1.9595e-05,             1.9595e-05
                    899,                 3.5876,                 1.6804,                 2.4839,                0.82064,                 0.8569,                0.92022,                0.48764,                 3.5317,                 1.5692,                 2.5828,             1.9421e-05,             1.9421e-05,             1.9421e-05
                    900,                 3.6371,                 1.6785,                 2.4449,                0.83154,                 0.8583,                0.92377,                0.49029,                 3.5059,                 1.5639,                 2.5812,             1.9248e-05,             1.9248e-05,             1.9248e-05
                    901,                 3.5698,                 1.7672,                 2.6963,                0.83154,                 0.8583,                0.92377,                0.49029,                 3.5059,                 1.5639,                 2.5812,             1.9075e-05,             1.9075e-05,             1.9075e-05
                    902,                 3.5347,                 1.7181,                 2.5092,                0.83154,                 0.8583,                0.92377,                0.49029,                 3.5059,                 1.5639,                 2.5812,             1.8902e-05,             1.8902e-05,             1.8902e-05
                    903,                 3.6747,                 1.7566,                 2.4621,                0.83154,                 0.8583,                0.92377,                0.49029,                 3.5059,                 1.5639,                 2.5812,             1.8728e-05,             1.8728e-05,             1.8728e-05
                    904,                 3.7268,                 1.6901,                 2.3356,                0.83928,                0.86327,                0.92862,                0.49315,                 3.4858,                 1.5613,                 2.5818,             1.8555e-05,             1.8555e-05,             1.8555e-05
                    905,                 3.6233,                 1.6923,                  2.459,                0.83928,                0.86327,                0.92862,                0.49315,                 3.4858,                 1.5613,                 2.5818,             1.8382e-05,             1.8382e-05,             1.8382e-05
                    906,                 3.5677,                 1.6908,                 2.4345,                0.83928,                0.86327,                0.92862,                0.49315,                 3.4858,                 1.5613,                 2.5818,             1.8209e-05,             1.8209e-05,             1.8209e-05
                    907,                 3.7512,                 1.9301,                 2.4774,                0.83928,                0.86327,                0.92862,                0.49315,                 3.4858,                 1.5613,                 2.5818,             1.8035e-05,             1.8035e-05,             1.8035e-05
                    908,                 3.6772,                  1.788,                 2.5065,                0.84818,                0.85973,                0.93074,                0.49324,                 3.4825,                 1.5584,                 2.5836,             1.7862e-05,             1.7862e-05,             1.7862e-05
                    909,                 3.6028,                 1.6853,                 2.4741,                0.84818,                0.85973,                0.93074,                0.49324,                 3.4825,                 1.5584,                 2.5836,             1.7689e-05,             1.7689e-05,             1.7689e-05
                    910,                 3.6809,                 1.7108,                 2.3945,                0.84818,                0.85973,                0.93074,                0.49324,                 3.4825,                 1.5584,                 2.5836,             1.7516e-05,             1.7516e-05,             1.7516e-05
                    911,                 3.6317,                 1.9684,                 2.8166,                0.84818,                0.85973,                0.93074,                0.49324,                 3.4825,                 1.5584,                 2.5836,             1.7342e-05,             1.7342e-05,             1.7342e-05
                    912,                 3.6527,                  1.787,                 2.5306,                0.84607,                0.86718,                0.93118,                 0.4936,                 3.4898,                 1.5468,                 2.5829,             1.7169e-05,             1.7169e-05,             1.7169e-05
                    913,                 3.6673,                 1.7902,                 2.5243,                0.84607,                0.86718,                0.93118,                 0.4936,                 3.4898,                 1.5468,                 2.5829,             1.6996e-05,             1.6996e-05,             1.6996e-05
                    914,                 3.5864,                  1.731,                 2.5573,                0.84607,                0.86718,                0.93118,                 0.4936,                 3.4898,                 1.5468,                 2.5829,             1.6823e-05,             1.6823e-05,             1.6823e-05
                    915,                 3.7403,                 1.6443,                 2.3312,                0.84607,                0.86718,                0.93118,                 0.4936,                 3.4898,                 1.5468,                 2.5829,             1.6649e-05,             1.6649e-05,             1.6649e-05
                    916,                  3.522,                 1.7798,                 2.5692,                0.84548,                0.86191,                0.92914,                0.49203,                 3.5029,                 1.5369,                 2.5815,             1.6476e-05,             1.6476e-05,             1.6476e-05
                    917,                  3.664,                  1.789,                 2.5373,                0.84548,                0.86191,                0.92914,                0.49203,                 3.5029,                 1.5369,                 2.5815,             1.6303e-05,             1.6303e-05,             1.6303e-05
                    918,                 3.6806,                 1.7581,                 2.5415,                0.84548,                0.86191,                0.92914,                0.49203,                 3.5029,                 1.5369,                 2.5815,              1.613e-05,              1.613e-05,              1.613e-05
