                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    853,                 1.5826,                0.91113,                 2.0571,                0.90945,                  0.962,                 0.9856,                0.86062,                  1.243,                0.75044,                 2.0394,             0.00022367,             0.00022367,             0.00022367
                    854,                 1.4029,                0.95373,                 2.0248,                0.90945,                  0.962,                 0.9856,                0.86062,                  1.243,                0.75044,                 2.0394,             0.00022225,             0.00022225,             0.00022225
                    855,                 1.7271,                 1.0226,                 2.2182,                0.90945,                  0.962,                 0.9856,                0.86062,                  1.243,                0.75044,                 2.0394,             0.00022084,             0.00022084,             0.00022084
                    856,                 1.8655,                 1.0206,                 2.1458,                0.90751,                0.95877,                0.98275,                0.83016,                 1.3407,                0.78434,                 2.0343,             0.00021942,             0.00021942,             0.00021942
                    857,                 1.5165,                0.82823,                 1.9599,                0.90751,                0.95877,                0.98275,                0.83016,                 1.3407,                0.78434,                 2.0343,             0.00021801,             0.00021801,             0.00021801
                    858,                 1.8745,                0.99494,                  2.093,                0.90751,                0.95877,                0.98275,                0.83016,                 1.3407,                0.78434,                 2.0343,             0.00021659,             0.00021659,             0.00021659
                    859,                 1.6023,                 1.0756,                 2.1775,                0.90751,                0.95877,                0.98275,                0.83016,                 1.3407,                0.78434,                 2.0343,             0.00021518,             0.00021518,             0.00021518
                    860,                 1.5186,                0.98477,                 2.2081,                0.89954,                0.95466,                0.97972,                0.84736,                 1.2691,                0.77898,                 2.0172,             0.00021376,             0.00021376,             0.00021376
                    861,                 1.5157,                0.98344,                 2.0937,                0.89954,                0.95466,                0.97972,                0.84736,                 1.2691,                0.77898,                 2.0172,             0.00021235,             0.00021235,             0.00021235
                    862,                 1.7294,                0.86076,                 1.9721,                0.89954,                0.95466,                0.97972,                0.84736,                 1.2691,                0.77898,                 2.0172,             0.00021093,             0.00021093,             0.00021093
                    863,                 1.7885,                0.93742,                 2.1682,                0.89954,                0.95466,                0.97972,                0.84736,                 1.2691,                0.77898,                 2.0172,             0.00020952,             0.00020952,             0.00020952
                    864,                 1.7157,                 0.9862,                 2.1303,                0.94181,                0.94508,                  0.979,                0.86999,                 1.1404,                0.73132,                 2.0012,             0.00020811,             0.00020811,             0.00020811
                    865,                 1.7675,                0.99248,                 2.0359,                0.94181,                0.94508,                  0.979,                0.86999,                 1.1404,                0.73132,                 2.0012,             0.00020669,             0.00020669,             0.00020669
                    866,                 1.5865,                0.98649,                 2.1724,                0.94181,                0.94508,                  0.979,                0.86999,                 1.1404,                0.73132,                 2.0012,             0.00020528,             0.00020528,             0.00020528
                    867,                 1.7136,                 1.0503,                  2.166,                0.94181,                0.94508,                  0.979,                0.86999,                 1.1404,                0.73132,                 2.0012,             0.00020386,             0.00020386,             0.00020386
                    868,                 1.5225,                0.94677,                 2.1915,                0.93686,                0.93748,                0.97903,                0.86946,                 1.1636,                0.72758,                 2.0032,             0.00020245,             0.00020245,             0.00020245
                    869,                 1.6482,                 1.0058,                 2.2683,                0.93686,                0.93748,                0.97903,                0.86946,                 1.1636,                0.72758,                 2.0032,             0.00020103,             0.00020103,             0.00020103
                    870,                 1.8671,                 1.2991,                  2.541,                0.93686,                0.93748,                0.97903,                0.86946,                 1.1636,                0.72758,                 2.0032,             0.00019962,             0.00019962,             0.00019962
                    871,                 1.7663,                 1.1335,                 2.3848,                0.93686,                0.93748,                0.97903,                0.86946,                 1.1636,                0.72758,                 2.0032,              0.0001982,              0.0001982,              0.0001982
                    872,                 1.6493,                0.98438,                 2.1772,                0.94474,                0.93927,                0.97923,                0.87569,                 1.1438,                0.72361,                 1.9906,             0.00019679,             0.00019679,             0.00019679
                    873,                 1.7039,                0.96958,                 2.1065,                0.94474,                0.93927,                0.97923,                0.87569,                 1.1438,                0.72361,                 1.9906,             0.00019537,             0.00019537,             0.00019537
                    874,                 1.6654,                 1.0351,                 2.2422,                0.94474,                0.93927,                0.97923,                0.87569,                 1.1438,                0.72361,                 1.9906,             0.00019396,             0.00019396,             0.00019396
                    875,                 1.8521,                 1.3211,                 2.5953,                0.94474,                0.93927,                0.97923,                0.87569,                 1.1438,                0.72361,                 1.9906,             0.00019254,             0.00019254,             0.00019254
                    876,                 1.6057,                0.93496,                  2.079,                0.90908,                0.96114,                0.97687,                0.86427,                 1.0953,                0.72662,                 1.9761,             0.00019113,             0.00019113,             0.00019113
                    877,                 1.9183,                0.98016,                 2.0383,                0.90908,                0.96114,                0.97687,                0.86427,                 1.0953,                0.72662,                 1.9761,             0.00018971,             0.00018971,             0.00018971
                    878,                 2.1571,                 1.0933,                 2.1174,                0.90908,                0.96114,                0.97687,                0.86427,                 1.0953,                0.72662,                 1.9761,              0.0001883,              0.0001883,              0.0001883
                    879,                  1.641,                0.95649,                 2.1301,                0.90908,                0.96114,                0.97687,                0.86427,                 1.0953,                0.72662,                 1.9761,             0.00018688,             0.00018688,             0.00018688
                    880,                 1.5001,                0.88566,                  2.212,                0.92714,                0.93506,                0.97652,                0.86888,                 1.0846,                0.73763,                 1.9731,             0.00018547,             0.00018547,             0.00018547
                    881,                 1.4991,                0.96968,                 2.1532,                0.92714,                0.93506,                0.97652,                0.86888,                 1.0846,                0.73763,                 1.9731,             0.00018406,             0.00018406,             0.00018406
                    882,                 1.6187,                0.95289,                  2.006,                0.92714,                0.93506,                0.97652,                0.86888,                 1.0846,                0.73763,                 1.9731,             0.00018264,             0.00018264,             0.00018264
                    883,                 1.6834,                0.94833,                 2.0741,                0.92714,                0.93506,                0.97652,                0.86888,                 1.0846,                0.73763,                 1.9731,             0.00018123,             0.00018123,             0.00018123
                    884,                 1.5355,                 0.8559,                 2.0131,                0.89625,                0.92802,                0.97223,                0.87422,                 1.0461,                0.76355,                 1.9687,             0.00017981,             0.00017981,             0.00017981
                    885,                 1.6573,                0.98404,                 2.0669,                0.89625,                0.92802,                0.97223,                0.87422,                 1.0461,                0.76355,                 1.9687,              0.0001784,              0.0001784,              0.0001784
                    886,                 1.6292,                 1.0677,                 2.2283,                0.89625,                0.92802,                0.97223,                0.87422,                 1.0461,                0.76355,                 1.9687,             0.00017698,             0.00017698,             0.00017698
                    887,                 1.5426,                0.93111,                 2.1499,                0.89625,                0.92802,                0.97223,                0.87422,                 1.0461,                0.76355,                 1.9687,             0.00017557,             0.00017557,             0.00017557
                    888,                 1.9809,                0.97075,                 2.0486,                0.87157,                 0.9575,                0.97569,                 0.8836,                 1.0131,                0.73243,                  1.972,             0.00017415,             0.00017415,             0.00017415
                    889,                  1.934,                 1.2452,                 2.6511,                0.87157,                 0.9575,                0.97569,                 0.8836,                 1.0131,                0.73243,                  1.972,             0.00017274,             0.00017274,             0.00017274
                    890,                 1.3326,                0.82816,                  2.002,                0.87157,                 0.9575,                0.97569,                 0.8836,                 1.0131,                0.73243,                  1.972,             0.00017132,             0.00017132,             0.00017132
                    891,                 1.4047,                 0.8735,                 2.1697,                0.87157,                 0.9575,                0.97569,                 0.8836,                 1.0131,                0.73243,                  1.972,             0.00016991,             0.00016991,             0.00016991
                    892,                 1.2145,                0.78399,                 2.0099,                0.96322,                0.88788,                0.97818,                0.89376,                0.99848,                0.74109,                 1.9797,             0.00016849,             0.00016849,             0.00016849
                    893,                 2.0238,                 1.4107,                 2.5269,                0.96322,                0.88788,                0.97818,                0.89376,                0.99848,                0.74109,                 1.9797,             0.00016708,             0.00016708,             0.00016708
                    894,                  2.323,                 1.3526,                 2.8264,                0.96322,                0.88788,                0.97818,                0.89376,                0.99848,                0.74109,                 1.9797,             0.00016566,             0.00016566,             0.00016566
                    895,                 1.6222,                 0.9049,                 2.0479,                0.96322,                0.88788,                0.97818,                0.89376,                0.99848,                0.74109,                 1.9797,             0.00016425,             0.00016425,             0.00016425
                    896,                 1.4897,                0.86336,                 2.0571,                0.98171,                0.87085,                0.97766,                0.88908,                 1.0098,                0.74237,                 1.9892,             0.00016283,             0.00016283,             0.00016283
                    897,                 1.5382,                0.81829,                 1.9352,                0.98171,                0.87085,                0.97766,                0.88908,                 1.0098,                0.74237,                 1.9892,             0.00016142,             0.00016142,             0.00016142
                    898,                 2.1705,                 1.5882,                 3.2983,                0.98171,                0.87085,                0.97766,                0.88908,                 1.0098,                0.74237,                 1.9892,             0.00016001,             0.00016001,             0.00016001
                    899,                 1.3701,                 0.9979,                 2.1192,                0.98171,                0.87085,                0.97766,                0.88908,                 1.0098,                0.74237,                 1.9892,             0.00015859,             0.00015859,             0.00015859
                    900,                 1.5849,                0.93465,                  2.091,                0.95901,                0.92718,                0.98143,                0.87536,                 1.0695,                 0.7111,                 2.0003,             0.00015718,             0.00015718,             0.00015718
                    901,                  1.843,                 1.1333,                 2.3623,                0.95901,                0.92718,                0.98143,                0.87536,                 1.0695,                 0.7111,                 2.0003,             0.00015576,             0.00015576,             0.00015576
                    902,                 1.5535,                0.96014,                 2.1164,                0.95901,                0.92718,                0.98143,                0.87536,                 1.0695,                 0.7111,                 2.0003,             0.00015435,             0.00015435,             0.00015435
                    903,                 1.6793,                 1.0928,                 2.3353,                0.95901,                0.92718,                0.98143,                0.87536,                 1.0695,                 0.7111,                 2.0003,             0.00015293,             0.00015293,             0.00015293
                    904,                 1.6137,                 1.0156,                 2.1697,                0.94664,                0.91162,                0.97879,                0.86809,                  1.061,                0.73158,                 1.9972,             0.00015152,             0.00015152,             0.00015152
                    905,                 2.0307,                 1.1926,                 2.3766,                0.94664,                0.91162,                0.97879,                0.86809,                  1.061,                0.73158,                 1.9972,              0.0001501,              0.0001501,              0.0001501
                    906,                 1.5559,                0.81123,                 1.9666,                0.94664,                0.91162,                0.97879,                0.86809,                  1.061,                0.73158,                 1.9972,             0.00014869,             0.00014869,             0.00014869
                    907,                 1.5834,                 1.0919,                  2.278,                0.94664,                0.91162,                0.97879,                0.86809,                  1.061,                0.73158,                 1.9972,             0.00014727,             0.00014727,             0.00014727
                    908,                 1.3993,                0.89214,                 2.0993,                 0.9008,                0.92478,                0.97288,                 0.8777,                 1.0076,                0.73668,                 1.9922,             0.00014586,             0.00014586,             0.00014586
                    909,                 1.7138,                 1.1081,                 2.4451,                 0.9008,                0.92478,                0.97288,                 0.8777,                 1.0076,                0.73668,                 1.9922,             0.00014444,             0.00014444,             0.00014444
                    910,                 1.5071,                0.82061,                 1.9625,                 0.9008,                0.92478,                0.97288,                 0.8777,                 1.0076,                0.73668,                 1.9922,             0.00014303,             0.00014303,             0.00014303
                    911,                  1.538,                0.92361,                  2.013,                 0.9008,                0.92478,                0.97288,                 0.8777,                 1.0076,                0.73668,                 1.9922,             0.00014161,             0.00014161,             0.00014161
                    912,                 1.7254,                  1.124,                 2.2447,                0.92433,                0.90112,                0.96965,                  0.879,                0.97216,                0.75258,                 1.9823,              0.0001402,              0.0001402,              0.0001402
                    913,                 1.8918,                0.95576,                 2.0184,                0.92433,                0.90112,                0.96965,                  0.879,                0.97216,                0.75258,                 1.9823,             0.00013878,             0.00013878,             0.00013878
                    914,                 1.4603,                0.93096,                 2.0315,                0.92433,                0.90112,                0.96965,                  0.879,                0.97216,                0.75258,                 1.9823,             0.00013737,             0.00013737,             0.00013737
                    915,                 1.5506,                0.90174,                 2.1388,                0.92433,                0.90112,                0.96965,                  0.879,                0.97216,                0.75258,                 1.9823,             0.00013596,             0.00013596,             0.00013596
                    916,                 1.4161,                0.97046,                 2.1019,                0.88994,                 0.9089,                0.96972,                0.87649,                0.98757,                0.71653,                  1.975,             0.00013454,             0.00013454,             0.00013454
                    917,                 1.8047,                 1.1391,                 2.4487,                0.88994,                 0.9089,                0.96972,                0.87649,                0.98757,                0.71653,                  1.975,             0.00013313,             0.00013313,             0.00013313
                    918,                 1.6598,                0.92326,                 2.0651,                0.88994,                 0.9089,                0.96972,                0.87649,                0.98757,                0.71653,                  1.975,             0.00013171,             0.00013171,             0.00013171
                    919,                 1.5994,                 1.0993,                 2.2581,                0.88994,                 0.9089,                0.96972,                0.87649,                0.98757,                0.71653,                  1.975,              0.0001303,              0.0001303,              0.0001303
                    920,                 1.3697,                0.82259,                 2.0125,                0.91282,                0.96427,                  0.975,                0.86774,                 1.0772,                0.71657,                 1.9832,             0.00012888,             0.00012888,             0.00012888
                    921,                 1.7071,                0.89166,                 1.9589,                0.91282,                0.96427,                  0.975,                0.86774,                 1.0772,                0.71657,                 1.9832,             0.00012747,             0.00012747,             0.00012747
                    922,                 1.8022,                0.94236,                  2.102,                0.91282,                0.96427,                  0.975,                0.86774,                 1.0772,                0.71657,                 1.9832,             0.00012605,             0.00012605,             0.00012605
                    923,                 1.6543,                 1.2463,                  2.417,                0.91282,                0.96427,                  0.975,                0.86774,                 1.0772,                0.71657,                 1.9832,             0.00012464,             0.00012464,             0.00012464
                    924,                 1.6054,                0.91825,                   2.02,                0.91121,                0.98284,                0.97894,                0.86349,                 1.1595,                0.72452,                 1.9979,             0.00012322,             0.00012322,             0.00012322
                    925,                 1.8242,                0.98003,                 2.0696,                0.91121,                0.98284,                0.97894,                0.86349,                 1.1595,                0.72452,                 1.9979,             0.00012181,             0.00012181,             0.00012181
                    926,                 1.4887,                0.86539,                 2.1428,                0.91121,                0.98284,                0.97894,                0.86349,                 1.1595,                0.72452,                 1.9979,             0.00012039,             0.00012039,             0.00012039
                    927,                 1.4605,                0.84367,                 2.0278,                0.91121,                0.98284,                0.97894,                0.86349,                 1.1595,                0.72452,                 1.9979,             0.00011898,             0.00011898,             0.00011898
                    928,                 1.6864,                0.89859,                 2.0415,                0.92567,                0.94635,                0.97821,                0.86229,                 1.1418,                0.73734,                 2.0038,             0.00011756,             0.00011756,             0.00011756
                    929,                 1.3835,                0.84162,                 1.9872,                0.92567,                0.94635,                0.97821,                0.86229,                 1.1418,                0.73734,                 2.0038,             0.00011615,             0.00011615,             0.00011615
                    930,                  2.058,                 1.4715,                  2.871,                0.92567,                0.94635,                0.97821,                0.86229,                 1.1418,                0.73734,                 2.0038,             0.00011473,             0.00011473,             0.00011473
                    931,                  1.647,                 1.0288,                 2.1946,                0.92567,                0.94635,                0.97821,                0.86229,                 1.1418,                0.73734,                 2.0038,             0.00011332,             0.00011332,             0.00011332
                    932,                 1.4368,                0.75462,                 1.8742,                 0.9356,                 0.9282,                0.97565,                0.87142,                  1.073,                 0.7346,                 1.9922,              0.0001119,              0.0001119,              0.0001119
                    933,                 1.9413,                 1.4236,                  2.551,                 0.9356,                 0.9282,                0.97565,                0.87142,                  1.073,                 0.7346,                 1.9922,             0.00011049,             0.00011049,             0.00011049
                    934,                  1.586,                0.87721,                 2.0134,                 0.9356,                 0.9282,                0.97565,                0.87142,                  1.073,                 0.7346,                 1.9922,             0.00010908,             0.00010908,             0.00010908
                    935,                 1.5701,                0.78181,                 2.0479,                 0.9356,                 0.9282,                0.97565,                0.87142,                  1.073,                 0.7346,                 1.9922,             0.00010766,             0.00010766,             0.00010766
                    936,                 1.6542,                 1.0063,                 2.1981,                0.91174,                0.94806,                0.97484,                0.87343,                 1.0338,                0.73898,                 1.9771,             0.00010625,             0.00010625,             0.00010625
                    937,                 1.6705,                0.86754,                 2.0035,                0.91174,                0.94806,                0.97484,                0.87343,                 1.0338,                0.73898,                 1.9771,             0.00010483,             0.00010483,             0.00010483
                    938,                 1.3187,                0.98004,                 2.0426,                0.91174,                0.94806,                0.97484,                0.87343,                 1.0338,                0.73898,                 1.9771,             0.00010342,             0.00010342,             0.00010342
                    939,                 1.9547,                 1.1232,                 2.3126,                0.91174,                0.94806,                0.97484,                0.87343,                 1.0338,                0.73898,                 1.9771,               0.000102,               0.000102,               0.000102
                    940,                 1.4086,                0.92023,                 1.9821,                0.88437,                0.95778,                0.97047,                0.87057,                 1.0483,                0.74809,                 1.9665,             0.00010059,             0.00010059,             0.00010059
                    941,                 1.5945,                 1.0127,                 2.2606,                0.88437,                0.95778,                0.97047,                0.87057,                 1.0483,                0.74809,                 1.9665,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    942,                 2.0654,                 1.1571,                 2.6442,                0.88437,                0.95778,                0.97047,                0.87057,                 1.0483,                0.74809,                 1.9665,             9.7758e-05,             9.7758e-05,             9.7758e-05
                    943,                 1.7838,                 1.0158,                 2.3372,                0.88437,                0.95778,                0.97047,                0.87057,                 1.0483,                0.74809,                 1.9665,             9.6343e-05,             9.6343e-05,             9.6343e-05
                    944,                 1.8394,                0.94393,                  1.966,                0.88161,                0.95191,                0.97227,                0.86907,                 1.0703,                0.74278,                 1.9629,             9.4928e-05,             9.4928e-05,             9.4928e-05
                    945,                 1.4401,                0.83693,                   2.07,                0.88161,                0.95191,                0.97227,                0.86907,                 1.0703,                0.74278,                 1.9629,             9.3514e-05,             9.3514e-05,             9.3514e-05
                    946,                 1.9592,                0.97349,                  2.059,                0.88161,                0.95191,                0.97227,                0.86907,                 1.0703,                0.74278,                 1.9629,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    947,                 1.5149,                0.88392,                 2.0226,                0.88161,                0.95191,                0.97227,                0.86907,                 1.0703,                0.74278,                 1.9629,             9.0684e-05,             9.0684e-05,             9.0684e-05
                    948,                 1.7086,                 1.3212,                 2.4383,                0.94128,                0.90315,                0.97282,                0.86015,                 1.0742,                0.72535,                 1.9633,              8.927e-05,              8.927e-05,              8.927e-05
                    949,                  1.355,                0.81854,                 2.0244,                0.94128,                0.90315,                0.97282,                0.86015,                 1.0742,                0.72535,                 1.9633,             8.7855e-05,             8.7855e-05,             8.7855e-05
                    950,                 1.3967,                 1.0017,                 2.0932,                0.94128,                0.90315,                0.97282,                0.86015,                 1.0742,                0.72535,                 1.9633,              8.644e-05,              8.644e-05,              8.644e-05
                    951,                 1.4254,                0.82769,                 2.1739,                0.94128,                0.90315,                0.97282,                0.86015,                 1.0742,                0.72535,                 1.9633,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    952,                 1.4709,                0.81669,                 2.1087,                 0.9459,                0.89699,                0.97659,                0.86839,                 1.0669,                0.71395,                 1.9627,             8.3611e-05,             8.3611e-05,             8.3611e-05
                    953,                 1.3643,                0.78858,                 1.9404,                 0.9459,                0.89699,                0.97659,                0.86839,                 1.0669,                0.71395,                 1.9627,             8.2196e-05,             8.2196e-05,             8.2196e-05
                    954,                  1.575,                0.86038,                 1.9544,                 0.9459,                0.89699,                0.97659,                0.86839,                 1.0669,                0.71395,                 1.9627,             8.0781e-05,             8.0781e-05,             8.0781e-05
                    955,                 1.6943,                0.94818,                  2.156,                 0.9459,                0.89699,                0.97659,                0.86839,                 1.0669,                0.71395,                 1.9627,             7.9367e-05,             7.9367e-05,             7.9367e-05
                    956,                 1.6864,                 1.1381,                 2.4889,                0.94147,                0.91028,                0.97835,                0.86517,                 1.0455,                0.71018,                  1.957,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    957,                 1.5275,                0.93734,                 2.0953,                0.94147,                0.91028,                0.97835,                0.86517,                 1.0455,                0.71018,                  1.957,             7.6537e-05,             7.6537e-05,             7.6537e-05
                    958,                 1.3356,                0.76577,                 1.9867,                0.94147,                0.91028,                0.97835,                0.86517,                 1.0455,                0.71018,                  1.957,             7.5123e-05,             7.5123e-05,             7.5123e-05
                    959,                 1.5653,                0.88858,                 1.9658,                0.94147,                0.91028,                0.97835,                0.86517,                 1.0455,                0.71018,                  1.957,             7.3708e-05,             7.3708e-05,             7.3708e-05
                    960,                 1.4405,                0.92695,                 2.1995,                0.94338,                0.89579,                0.97825,                0.87664,                 1.0164,                0.69579,                 1.9598,             7.2293e-05,             7.2293e-05,             7.2293e-05
                    961,                 1.3637,                0.88062,                  2.012,                0.94338,                0.89579,                0.97825,                0.87664,                 1.0164,                0.69579,                 1.9598,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    962,                 1.5866,                0.83406,                 2.0415,                0.94338,                0.89579,                0.97825,                0.87664,                 1.0164,                0.69579,                 1.9598,             6.9464e-05,             6.9464e-05,             6.9464e-05
                    963,                 1.4326,                0.88069,                 1.9799,                0.94338,                0.89579,                0.97825,                0.87664,                 1.0164,                0.69579,                 1.9598,             6.8049e-05,             6.8049e-05,             6.8049e-05
                    964,                 1.3341,                0.97421,                 2.1931,                0.93454,                0.94432,                0.97754,                0.88261,                0.99108,                0.67747,                 1.9598,             6.6634e-05,             6.6634e-05,             6.6634e-05
                    965,                 1.5408,                0.93715,                 2.2143,                0.93454,                0.94432,                0.97754,                0.88261,                0.99108,                0.67747,                 1.9598,              6.522e-05,              6.522e-05,              6.522e-05
                    966,                 1.4506,                0.95746,                 2.2016,                0.93454,                0.94432,                0.97754,                0.88261,                0.99108,                0.67747,                 1.9598,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    967,                 1.7105,                  0.871,                  1.926,                0.93454,                0.94432,                0.97754,                0.88261,                0.99108,                0.67747,                 1.9598,              6.239e-05,              6.239e-05,              6.239e-05
                    968,                 1.6988,                 0.9198,                  2.239,                0.94256,                0.93961,                  0.978,                0.88648,                 1.0005,                0.67406,                 1.9548,             6.0975e-05,             6.0975e-05,             6.0975e-05
                    969,                 1.9509,                 1.2442,                 2.1458,                0.94256,                0.93961,                  0.978,                0.88648,                 1.0005,                0.67406,                 1.9548,             5.9561e-05,             5.9561e-05,             5.9561e-05
                    970,                 1.7004,                0.92149,                 2.1102,                0.94256,                0.93961,                  0.978,                0.88648,                 1.0005,                0.67406,                 1.9548,             5.8146e-05,             5.8146e-05,             5.8146e-05
                    971,                 1.2503,                 0.7957,                 1.9936,                0.94256,                0.93961,                  0.978,                0.88648,                 1.0005,                0.67406,                 1.9548,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    972,                 1.7473,                 1.1235,                  2.519,                 0.9065,                0.96713,                0.98142,                 0.8886,                0.99654,                 0.6803,                 1.9525,             5.5317e-05,             5.5317e-05,             5.5317e-05
                    973,                 1.6744,                 1.0332,                 2.3159,                 0.9065,                0.96713,                0.98142,                 0.8886,                0.99654,                 0.6803,                 1.9525,             5.3902e-05,             5.3902e-05,             5.3902e-05
                    974,                 1.4331,                 1.0112,                 2.3294,                 0.9065,                0.96713,                0.98142,                 0.8886,                0.99654,                 0.6803,                 1.9525,             5.2487e-05,             5.2487e-05,             5.2487e-05
                    975,                 1.7525,                 1.1097,                 2.1504,                 0.9065,                0.96713,                0.98142,                 0.8886,                0.99654,                 0.6803,                 1.9525,             5.1072e-05,             5.1072e-05,             5.1072e-05
                    976,                 1.5048,                 0.9289,                 2.1444,                0.88906,                0.97474,                0.98316,                0.88889,                0.99911,                0.66826,                 1.9539,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    977,                 1.4553,                0.96991,                 2.1659,                0.88906,                0.97474,                0.98316,                0.88889,                0.99911,                0.66826,                 1.9539,             4.8243e-05,             4.8243e-05,             4.8243e-05
                    978,                 1.6265,                0.84749,                 2.0819,                0.88906,                0.97474,                0.98316,                0.88889,                0.99911,                0.66826,                 1.9539,             4.6828e-05,             4.6828e-05,             4.6828e-05
                    979,                 1.9612,                0.90764,                 1.9313,                0.88906,                0.97474,                0.98316,                0.88889,                0.99911,                0.66826,                 1.9539,             4.5414e-05,             4.5414e-05,             4.5414e-05
                    980,                 1.1576,                0.72527,                  1.887,                0.88955,                0.97647,                0.98409,                 0.8908,                0.99754,                0.65677,                 1.9584,             4.3999e-05,             4.3999e-05,             4.3999e-05
                    981,                 1.5123,                0.86952,                 2.0281,                0.88955,                0.97647,                0.98409,                 0.8908,                0.99754,                0.65677,                 1.9584,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    982,                 2.0058,                 1.1037,                 2.4983,                0.88955,                0.97647,                0.98409,                 0.8908,                0.99754,                0.65677,                 1.9584,             4.1169e-05,             4.1169e-05,             4.1169e-05
                    983,                 1.5616,                0.88467,                 1.9608,                0.88955,                0.97647,                0.98409,                 0.8908,                0.99754,                0.65677,                 1.9584,             3.9755e-05,             3.9755e-05,             3.9755e-05
                    984,                 1.5984,                 1.0375,                 2.3224,                 0.9035,                0.96541,                0.98633,                 0.8933,                 1.0146,                0.65818,                 1.9596,              3.834e-05,              3.834e-05,              3.834e-05
                    985,                 1.8188,                0.92868,                 2.0277,                 0.9035,                0.96541,                0.98633,                 0.8933,                 1.0146,                0.65818,                 1.9596,             3.6925e-05,             3.6925e-05,             3.6925e-05
                    986,                 1.7387,                0.94261,                 2.0862,                 0.9035,                0.96541,                0.98633,                 0.8933,                 1.0146,                0.65818,                 1.9596,             3.5511e-05,             3.5511e-05,             3.5511e-05
